epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,235.008,0.332,0.39207,0.90289,0.89971,0.89803,0.9794,0.92838,0.36696,0.46604,0.90631,0.0005248,0.0005248,0.0005248
74,238.245,0.35658,0.38701,0.9061,0.93554,0.93334,0.9664,0.91442,0.3489,0.3837,0.91295,0.0005182,0.0005182,0.0005182
75,241.434,0.36327,0.39433,0.92568,0.92795,0.93937,0.97607,0.92936,0.37062,0.39868,0.92419,0.0005116,0.0005116,0.0005116
76,244.68,0.34153,0.39753,0.90641,0.89253,0.94634,0.9716,0.92878,0.33341,0.42651,0.90723,0.000505,0.000505,0.000505
77,247.923,0.32543,0.36354,0.90737,0.91655,0.93321,0.95095,0.89938,0.37724,0.47587,0.94947,0.0004984,0.0004984,0.0004984
78,251.088,0.3249,0.38161,0.89741,0.92659,0.91853,0.96399,0.9123,0.36336,0.44156,0.91846,0.0004918,0.0004918,0.0004918
79,254.291,0.32623,0.39317,0.90093,0.94243,0.89262,0.95347,0.90392,0.35651,0.52634,0.91824,0.0004852,0.0004852,0.0004852
80,257.659,0.33135,0.40832,0.906,0.8638,0.88891,0.94683,0.89316,0.36457,0.68277,0.90882,0.0004786,0.0004786,0.0004786
81,260.922,0.31561,0.35556,0.89267,0.92696,0.8819,0.95598,0.91371,0.34321,0.53059,0.9103,0.000472,0.000472,0.000472
82,264.075,0.32137,0.43256,0.90867,0.88946,0.91224,0.97223,0.92372,0.36518,0.46964,0.91457,0.0004654,0.0004654,0.0004654
83,267.345,0.31602,0.36464,0.90511,0.82305,0.87353,0.93624,0.88657,0.36353,0.5019,0.9047,0.0004588,0.0004588,0.0004588
84,270.577,0.30229,0.3483,0.90057,0.77823,0.93807,0.9088,0.85579,0.37776,0.47253,0.91382,0.0004522,0.0004522,0.0004522
85,273.833,0.33042,0.35031,0.90025,0.88076,0.93625,0.94156,0.88364,0.37992,0.47505,0.90721,0.0004456,0.0004456,0.0004456
86,277.39,0.31069,0.35236,0.90548,0.92539,0.93126,0.98611,0.93014,0.36853,0.45201,0.91971,0.000439,0.000439,0.000439
87,280.578,0.30069,0.31102,0.90164,0.93714,0.93933,0.97659,0.92477,0.37666,0.39385,0.91791,0.0004324,0.0004324,0.0004324
88,283.849,0.31312,0.34986,0.9134,0.92238,0.90889,0.97901,0.93776,0.33702,0.43254,0.90019,0.0004258,0.0004258,0.0004258
89,287.166,0.3006,0.31655,0.8979,0.89533,0.91407,0.96392,0.91588,0.36072,0.38392,0.90099,0.0004192,0.0004192,0.0004192
90,290.455,0.31987,0.36278,0.89777,0.93858,0.93027,0.9796,0.91926,0.35197,0.38158,0.90288,0.0004126,0.0004126,0.0004126
91,293.794,0.33043,0.34788,0.89903,0.92677,0.93486,0.96944,0.92197,0.34308,0.42411,0.90814,0.000406,0.000406,0.000406
92,297.033,0.32039,0.33317,0.90269,0.90132,0.9013,0.95621,0.90743,0.35109,0.5381,0.90742,0.0003994,0.0003994,0.0003994
93,300.256,0.30175,0.33264,0.89918,0.90744,0.92354,0.97467,0.92828,0.32728,0.4413,0.89945,0.0003928,0.0003928,0.0003928
94,303.535,0.31408,0.33417,0.9049,0.86173,0.92845,0.95864,0.91653,0.33366,0.39715,0.89592,0.0003862,0.0003862,0.0003862
95,306.676,0.31924,0.36123,0.91618,0.94035,0.93092,0.95697,0.91246,0.32346,0.4014,0.88808,0.0003796,0.0003796,0.0003796
96,309.901,0.27561,0.31638,0.89568,0.84218,0.91863,0.98428,0.9377,0.34953,0.52829,0.9147,0.000373,0.000373,0.000373
97,313.149,0.29628,0.31475,0.88561,0.83145,0.96905,0.9829,0.93742,0.34622,0.5294,0.90175,0.0003664,0.0003664,0.0003664
98,316.301,0.31306,0.32867,0.90147,0.91292,0.90553,0.97856,0.93959,0.31735,0.44943,0.88088,0.0003598,0.0003598,0.0003598
99,319.471,0.29965,0.33024,0.90221,0.94206,0.92134,0.97506,0.93584,0.3397,0.34827,0.88748,0.0003532,0.0003532,0.0003532
100,322.659,0.30179,0.32367,0.89441,0.97933,0.96093,0.98734,0.9516,0.3328,0.31738,0.90109,0.0003466,0.0003466,0.0003466
101,325.796,0.30332,0.31249,0.89909,0.97785,0.968,0.98674,0.94147,0.3341,0.3117,0.89791,0.00034,0.00034,0.00034
102,328.983,0.31981,0.32254,0.90041,0.9791,0.95354,0.98643,0.93284,0.35628,0.33507,0.91402,0.0003334,0.0003334,0.0003334
103,332.146,0.30165,0.30796,0.91026,0.95792,0.93816,0.98643,0.93779,0.36094,0.3738,0.91352,0.0003268,0.0003268,0.0003268
104,335.349,0.30221,0.30555,0.90013,0.92431,0.90483,0.97678,0.93748,0.33031,0.42989,0.9038,0.0003202,0.0003202,0.0003202
105,338.556,0.30014,0.3127,0.89053,0.93003,0.94149,0.98832,0.94896,0.32238,0.36948,0.89044,0.0003136,0.0003136,0.0003136
106,341.874,0.25726,0.30043,0.8865,0.95485,0.95801,0.98884,0.94609,0.32952,0.34332,0.90248,0.000307,0.000307,0.000307
107,345.071,0.2844,0.31354,0.89057,0.95436,0.95704,0.99,0.94808,0.33655,0.34092,0.90261,0.0003004,0.0003004,0.0003004
108,348.253,0.2736,0.29878,0.89108,0.98429,0.91973,0.98875,0.94944,0.33826,0.33954,0.89447,0.0002938,0.0002938,0.0002938
109,351.457,0.27924,0.31041,0.89212,0.96133,0.94202,0.98301,0.94287,0.32993,0.36931,0.89361,0.0002872,0.0002872,0.0002872
110,354.732,0.26191,0.31032,0.88441,0.9651,0.91716,0.98534,0.95325,0.30749,0.35652,0.88132,0.0002806,0.0002806,0.0002806
111,357.98,0.29666,0.28935,0.89316,0.89055,0.98496,0.98311,0.94918,0.31439,0.35046,0.88157,0.000274,0.000274,0.000274
112,361.118,0.26993,0.2918,0.87807,0.95203,0.94178,0.97627,0.93349,0.32747,0.35003,0.8932,0.0002674,0.0002674,0.0002674
113,364.299,0.26237,0.2805,0.88641,0.97174,0.96512,0.98788,0.9475,0.32181,0.29683,0.90091,0.0002608,0.0002608,0.0002608
114,367.517,0.29804,0.27584,0.90673,0.94574,0.94968,0.99311,0.9538,0.3223,0.31685,0.88655,0.0002542,0.0002542,0.0002542
115,370.71,0.27923,0.28674,0.88565,0.94133,0.93469,0.98922,0.9437,0.33264,0.34177,0.90089,0.0002476,0.0002476,0.0002476
