epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,198.472,0.36618,0.44339,0.92802,0.89786,0.9588,0.98114,0.9226,0.36539,0.43875,0.89384,0.0005974,0.0005974,0.0005974
63,201.642,0.35728,0.45452,0.91319,0.94814,0.86165,0.97211,0.91011,0.38471,0.52694,0.91415,0.0005908,0.0005908,0.0005908
64,204.85,0.35635,0.4533,0.9122,0.87872,0.87118,0.9366,0.89004,0.36351,0.59153,0.91923,0.0005842,0.0005842,0.0005842
65,207.98,0.34867,0.429,0.91967,0.93415,0.95084,0.9733,0.91706,0.37896,0.42161,0.93724,0.0005776,0.0005776,0.0005776
66,211.15,0.37233,0.46304,0.9163,0.93372,0.85866,0.97946,0.91142,0.4068,0.5391,0.92954,0.000571,0.000571,0.000571
67,214.288,0.33583,0.40528,0.91019,0.93368,0.90352,0.97157,0.92033,0.35877,0.46475,0.90016,0.0005644,0.0005644,0.0005644
68,217.488,0.37901,0.47652,0.93997,0.93254,0.96924,0.96236,0.90111,0.36006,0.42193,0.89431,0.0005578,0.0005578,0.0005578
69,220.706,0.33784,0.41684,0.91168,0.9478,0.95801,0.97384,0.91864,0.38052,0.41558,0.91373,0.0005512,0.0005512,0.0005512
70,223.883,0.36146,0.44006,0.91458,0.97708,0.96192,0.97496,0.92495,0.36098,0.40688,0.90223,0.0005446,0.0005446,0.0005446
71,227.015,0.34023,0.42551,0.91213,0.90934,0.9544,0.97399,0.90818,0.35563,0.42847,0.91221,0.000538,0.000538,0.000538
72,230.257,0.30537,0.38842,0.90696,0.96709,0.95904,0.96938,0.90979,0.37652,0.40939,0.92773,0.0005314,0.0005314,0.0005314
73,233.382,0.3325,0.3983,0.90685,0.94769,0.94893,0.97688,0.92087,0.35806,0.4213,0.9012,0.0005248,0.0005248,0.0005248
74,236.613,0.34742,0.39572,0.90463,0.85703,0.93559,0.95417,0.8829,0.38855,0.49486,0.92972,0.0005182,0.0005182,0.0005182
75,239.782,0.36366,0.38523,0.92485,0.81932,0.8994,0.96019,0.89346,0.37403,0.51131,0.89789,0.0005116,0.0005116,0.0005116
76,243.02,0.33976,0.42108,0.90395,0.91307,0.91976,0.97581,0.91739,0.36558,0.41896,0.90529,0.000505,0.000505,0.000505
77,246.197,0.32542,0.38478,0.90759,0.8885,0.92242,0.9645,0.9133,0.35705,0.49408,0.90781,0.0004984,0.0004984,0.0004984
